"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm10076",0.0288156892688022,-0.474426024571491,0.9,0.925,1
"Cdk11b",0.0289470601338723,0.297467902897668,0.467,0.226,1
"Kdm6a",0.0292887336392684,0.384930744148007,0.433,0.189,1
"Rps29",0.0294813210804164,-0.269497114507793,1,1,1
"AA467197",0.0298276911871778,-0.453592521154325,0.033,0.208,1
"B3gnt2",0.0298586499958894,0.312882955284355,0.367,0.151,1
"Gxylt1",0.0302143277594012,0.37357088198346,0.3,0.113,1
"Farp1",0.0303334172231251,-0.290863021116216,0.033,0.208,1
"Ube2j2",0.0307464666064804,0.306456686124922,0.3,0.113,1
"Selenow",0.0307552183098727,0.315794550704258,0.7,0.472,1
"Rab4b",0.0308328142539208,-0.269167950016897,0.033,0.208,1
"Mycbp2",0.0310320937295121,0.328633476969597,0.633,0.358,1
"Arih2",0.0312148475398777,0.290515142255901,0.4,0.189,1
"Picalm",0.0334009569943333,0.361598240317384,0.533,0.283,1
"Rpl36a",0.0336975793061787,-0.361173472266068,0.733,0.943,1
"Phf14",0.0340624992631387,0.271691267964246,0.3,0.113,1
"Ppp2r1a",0.034320750135032,-0.284323141191548,0.1,0.302,1
"Rps24",0.0343512996323636,-0.282224102842344,1,1,1
"Myo6",0.0349689894572757,0.3307042323716,0.267,0.094,1
"Smdt1",0.0350838614233115,-0.28939413073897,0.333,0.623,1
"Pdcd4",0.0351351787516656,0.385814477738206,0.7,0.509,1
"Gpsm3",0.0353349662899975,-0.348895142487632,0.267,0.509,1
"Ddx39b",0.0353778431064267,0.293098303269903,0.367,0.17,1
"Rab11b",0.0357329958406387,-0.263859038631832,0.1,0.302,1
"Asap2",0.0364162665666894,0.275595722420162,0.133,0.019,1
"Tra2a",0.0366553307640023,0.405992359675837,0.533,0.34,1
"Hspa1b",0.0366604257593133,0.411385618446056,0.567,0.34,1
"Fabp5",0.0370594732515666,-0.344556206763294,0.2,0.415,1
"Srp14",0.0375416613981354,0.256245240171155,0.5,0.264,1
"Usp34",0.037775450595725,0.297467902897668,0.467,0.245,1
"Zbtb10",0.0382336457569965,0.295938814210923,0.267,0.094,1
"Crem",0.0384296320964148,0.34040401804826,0.267,0.094,1
"Pik3cd",0.0402802608357775,0.318529518425498,0.433,0.226,1
"Derl1",0.0405158860576371,-0.287494597823488,0.067,0.245,1
"Tet3",0.0405586970113074,0.261602450340662,0.2,0.057,1
"Fbxl20",0.0405586970113074,0.261602450340662,0.2,0.057,1
"Btg2",0.0406088633754196,0.537857807549811,0.7,0.491,1
"Slc3a2",0.0408025830445869,0.329176762625006,0.633,0.415,1
"Grk6",0.0417435888577044,-0.266432982295659,0.067,0.245,1
"Birc3",0.0422382666180111,0.257128973761354,0.4,0.189,1
"Dscam",0.0422414349684838,-0.432726733291102,0.2,0.434,1
"Bcor",0.0424229927659184,0.284976958714471,0.233,0.075,1
"Ly6e",0.042443469774843,-0.477051493978314,0.567,0.774,1
"Ivns1abp",0.0429679167579333,-0.266432982295659,0.067,0.245,1
"Tpm4",0.0434581268965479,0.39293620685039,0.533,0.34,1
"Ppib",0.0438626294086144,0.35708275919489,0.6,0.396,1
"Rps19",0.0449883997997158,-0.340531669553005,1,0.981,1
"Sfpq",0.0450847000807407,-0.31282588778011,0.167,0.377,1
"Slamf7",0.0452591386775141,0.32721524629172,0.467,0.264,1
"Stk4",0.0454363584912825,-0.283306800860055,0.3,0.528,1
"Ndufb11",0.0455921447435571,-0.285885344961831,0.3,0.509,1
"Rbm6",0.0456955610390386,-0.290863021116216,0.033,0.189,1
"Pebp1",0.0464746975849432,-0.291444870303732,0.2,0.415,1
"Prex1",0.0472504695626392,0.411917193632942,0.567,0.358,1
"Gimap5",0.0477705969931317,0.268488835925902,0.4,0.189,1
"Rpsa",0.0480205754074138,-0.286929389181239,0.967,1,1
"Dap",0.050066037640507,-0.263859038631832,0.1,0.283,1
"Ptpn7",0.0500683848450075,-0.284323141191548,0.1,0.283,1
"Kmt2a",0.0503570240522395,-0.320325990290861,0.133,0.321,1
"Neat1",0.0515459260837006,0.342376260379865,0.667,0.491,1
"Pik3r1",0.0515698092304696,0.316987353617092,0.533,0.34,1
"Irf8",0.0516146378162885,0.284976958714471,0.767,0.528,1
"Mllt3",0.0517677987928235,0.312016211466823,0.467,0.264,1
"Tespa1",0.0527187555174411,0.271691267964246,0.3,0.132,1
"Arid5b",0.0527497972775752,0.312016211466823,0.5,0.283,1
"Ldlrad4",0.0533356449745246,0.380457267568699,0.5,0.283,1
"Klra9",0.0537415426234668,0.476381687567235,0.433,0.245,1
"Sept7",0.054359537680399,0.36417218398121,0.467,0.302,1
"Rps8",0.0553463015613907,-0.257520789466898,1,1,1
"Txk",0.0555164554665295,0.344591815011694,0.833,0.642,1
"Ralbp1",0.0558100262209888,-0.261432301237292,0.133,0.321,1
"1810058I24Rik",0.0560321891320517,-0.385421018512746,0.3,0.472,1
"Rps28",0.0560577110217919,-0.339104639294822,0.933,0.906,1
"Gm2682",0.0562410724274792,0.331224591273865,0.767,0.604,1
"Uri1",0.0572271977813429,0.295938814210923,0.267,0.113,1
"Trim26",0.0575724732149849,0.377423207479066,0.433,0.245,1
"Crebrf",0.0586259981328203,0.271691267964246,0.3,0.132,1
"Mtmr3",0.0590064564170084,0.312882955284355,0.367,0.189,1
"Rnf125",0.0591603171266335,-0.266432982295659,0.067,0.226,1
"Hivep1",0.0594247745306007,0.306456686124922,0.267,0.113,1
"Fermt3",0.0595608920038989,0.405992359675837,0.433,0.264,1
"Rps12",0.0598090285186373,-0.276959931736414,0.967,1,1
"Clta",0.0608928037571377,-0.253737909447292,0.4,0.642,1
"Srsf2",0.0613384824547607,-0.261432301237292,0.1,0.283,1
"Lpp",0.0625859844028914,0.303630642046159,0.5,0.283,1
"Rbm42",0.0630392459926353,0.30019769565324,0.367,0.189,1
"Fosb",0.0635112286745651,0.641706159510119,0.467,0.302,1
"Timm13",0.0641332118980563,-0.251119926801155,0.233,0.434,1
"S100a1",0.064514471706152,-0.259140489729303,0.133,0.321,1
"Slc9a9",0.0648705424718332,0.304238860875104,0.567,0.415,1
"Sec61b",0.0649911661444753,0.26743152914286,0.7,0.472,1
"Rpl27",0.0657472911534094,-0.283306800860055,0.933,0.981,1
"Hnrnpa3",0.0666744118883395,0.332282673492827,0.633,0.434,1
"Lgals1",0.0677468883775697,-0.343032903454972,0.733,0.906,1
"Cdk14",0.0677993873341785,0.282609944170555,0.267,0.113,1
"Malat1",0.0679850883650684,0.295245294168298,1,1,1
"Atp6v1f",0.0680776582794525,-0.40603904959124,0.4,0.547,1
"Wdr70",0.0681273359754598,0.284976958714471,0.233,0.094,1
"Trpm7",0.0681389786260968,0.320600868445192,0.233,0.094,1
"Rab1a",0.0682824614197598,0.259150971346566,0.3,0.132,1
"Mia2",0.0682824614197598,0.259150971346566,0.3,0.132,1
"Rps15",0.0687744040570541,-0.341908712171525,0.933,1,1
"Eif1ax",0.0692486595063001,-0.263859038631832,0.1,0.264,1
"Ubl5",0.0705185951969794,-0.348895142487632,0.267,0.453,1
"S100a11",0.0724824769991681,-0.428329609982037,0.367,0.547,1
"Wsb1",0.0725266975024469,0.30019769565324,0.4,0.226,1
"Zswim6",0.0738374867758581,0.393608635220004,0.533,0.358,1
"Mex3c",0.0740372755373374,0.389313618529207,0.233,0.094,1
"Ywhaq",0.0741989971544468,0.309130820423248,0.5,0.321,1
"Airn",0.0747972002720501,0.435739703069889,0.333,0.189,1
"Ccr2",0.0750634429742772,-0.330973234490369,0.367,0.585,1
"Ndufc1",0.0756812337629218,-0.261432301237292,0.133,0.302,1
"Top1",0.0760017713269569,-0.266432982295659,0.267,0.472,1
"Chchd3",0.0760188892757808,0.280461477591978,0.333,0.17,1
"Setbp1",0.07627878026062,0.52998107695129,0.6,0.491,1
"Xcl1",0.076676282146741,0.405992359675837,0.367,0.189,1
"Ranbp2",0.0770145475925097,0.312882955284355,0.367,0.189,1
"Rev3l",0.0778832039758028,0.290515142255901,0.367,0.189,1
"Nek7",0.0790964426493438,0.316557276093892,0.3,0.151,1
"Ubc",0.0791044631454345,0.312688639836437,0.9,0.849,1
"Zfp654",0.07960770196748,0.326265167205103,0.3,0.151,1
"Atp11b",0.0811176603203478,0.499101764067318,0.5,0.321,1
"Herc1",0.0820868705824285,0.295938814210923,0.233,0.094,1
"Grb2",0.0829591792283647,0.280461477591978,0.333,0.17,1
"Mbnl1",0.0832453424581899,-0.409924575885191,0.7,0.811,1
"Nol7",0.0854300310678108,-0.259140489729303,0.133,0.302,1
"Rps27",0.0860781882228699,-0.256636634635643,1,1,1
"Zbtb11",0.0875418144398828,-0.297614637543938,0.133,0.302,1
"Atp5b",0.0896898290220635,-0.316473664795255,0.467,0.66,1
"Fth1",0.0898032993089701,-0.280056266159634,0.967,0.943,1
"Mbd5",0.0901233329930199,0.30019769565324,0.367,0.208,1
"Hnrnph3",0.0903240707364911,0.259150971346566,0.3,0.151,1
"Elmo1",0.0904536675576339,0.512277152815052,0.667,0.566,1
"Itk",0.0909906417896363,-0.356508326597507,0.3,0.472,1
"Slc23a2",0.0913752409727494,0.273542063652187,0.2,0.075,1
"Zdhhc18",0.091992601552703,-0.259140489729303,0.133,0.302,1
"Dnaja1",0.093854175527563,0.335603031784439,0.8,0.585,1
"Arl5b",0.0953123003362051,0.257128973761354,0.367,0.208,1
"Rbm39",0.0966035411464598,0.273542063652187,0.867,0.774,1
"Arpc1b",0.0971879051188832,0.396890152568584,0.667,0.623,1
"Tmcc1",0.0972068045301625,0.306456686124922,0.267,0.132,1
"Elmsan1",0.0972932737473491,0.278502624553921,0.4,0.226,1
"mt-Co1",0.0979658839461574,-0.257724252459731,1,1,1
"Cdc37",0.100003119848328,-0.251119926801155,0.3,0.472,1
"Ctsd",0.100418406114011,-0.3144851117018,0.567,0.755,1
"Tjp2",0.10099094600494,0.261602450340662,0.167,0.057,1
"Spp1",0.101053827072077,-0.506774802269351,0.133,0.302,1
"Foxn3",0.101555591969478,0.489186295202235,0.433,0.302,1
"Pitpnc1",0.102756092868313,0.358924106019058,0.767,0.66,1
"Gpr183",0.106256926933658,0.261602450340662,0.133,0.038,1
"AC149090.1",0.107003149492137,0.405992359675837,0.567,0.396,1
"Atp5g3",0.107128129698302,0.303630642046159,0.467,0.302,1
"Atp9b",0.107312793195729,0.271691267964246,0.267,0.132,1
"Zfand6",0.107623494134174,0.371722457591091,0.433,0.283,1
"Ndufb7",0.107693081032847,-0.338626807033805,0.467,0.604,1
"Ppm1b",0.108032793564867,0.257128973761354,0.367,0.208,1
"Jund",0.108478472539077,0.378086363105952,0.933,0.868,1
"Csnk1g1",0.109062481172667,0.367311891511777,0.3,0.17,1
"Ubr2",0.109212137486975,-0.330973234490369,0.367,0.528,1
"Supt4a",0.110934140005018,-0.345328527467439,0.433,0.585,1
"Ccdc117",0.114019596970394,0.258093664563524,0.333,0.189,1
"Maf",0.115406741439594,-0.348895142487632,0.067,0.189,1
"Cytip",0.116931832250953,0.394215191899483,0.5,0.34,1
"Fasl",0.118328987418691,0.260314904480202,0.233,0.113,1
"Sidt1",0.119405568936436,0.259150971346566,0.267,0.132,1
"Tyrp1",0.119769476204741,-0.291444870303732,0.233,0.377,1
"Mt2",0.121493679149819,-0.358293840489881,0.133,0.264,1
"Uqcr10",0.123331440195165,-0.272079545436801,0.333,0.528,1
"Ptma",0.12547991563388,0.429199750837162,0.933,0.849,1
"Ftl1",0.127334948729595,-0.261071221260213,0.933,0.925,1
"Gnas",0.12929790880208,-0.303515238983623,0.633,0.736,1
"Exoc2",0.133224524360712,-0.263859038631832,0.1,0.226,1
"Ly6c2",0.135515116582916,-0.728308732035754,0.133,0.264,1
"Psmb3",0.13640406126646,-0.268237479142407,0.4,0.566,1
"Sumo1",0.137187738893757,0.320131623021999,0.467,0.377,1
"Ddx50",0.137583042158231,0.282609944170555,0.267,0.151,1
"Anxa1",0.141488938183754,0.349724140029092,0.233,0.113,1
"Acin1",0.142013488617581,-0.268607353529996,0.3,0.434,1
"Oasl1",0.142776447711207,0.366463995489199,0.4,0.245,1
"Shisa5",0.145354689084489,-0.251726483480633,0.833,0.887,1
"Klf2",0.14689315246472,0.299077155759325,0.633,0.585,1
"Hspe1",0.148616548241202,-0.346080126880578,0.567,0.66,1
"Glud1",0.148847197901247,0.348276861819549,0.4,0.264,1
"Fxyd5",0.151578812950594,-0.299264374763031,0.8,0.925,1
"Ckb",0.151656612998307,-0.259140489729303,0.167,0.302,1
"Isg15",0.151716342216716,-0.275831680297908,0.167,0.302,1
"Ttc14",0.152515615274185,0.349724140029092,0.267,0.151,1
"Ltb",0.152596792066485,-0.410916869095016,0.267,0.415,1
"Ube2h",0.153300959651381,0.308823700668839,0.567,0.491,1
"Thy1",0.153311840253248,-0.426897654488905,0.233,0.358,1
"Cd7",0.154171984538841,-0.352618228530349,0.367,0.472,1
"Ccl4",0.15803160339759,0.525862832180078,0.667,0.566,1
"Peli1",0.159197296921718,0.286693431303492,0.5,0.358,1
"Klf12",0.159588834871566,0.280461477591978,0.267,0.151,1
"Zfp407",0.163249235014466,0.258093664563524,0.333,0.208,1
"Eif5a",0.168223582003321,0.271342832981055,0.667,0.566,1
"Ifit1",0.17135452556624,0.475255022112951,0.2,0.094,1
"Man1a",0.172643325465189,0.262539569594716,0.5,0.415,1
"Tnks2",0.173071230993513,0.265814701627577,0.367,0.245,1
"Prkch",0.173271638130189,0.260314904480202,0.733,0.604,1
"Ankrd11",0.173841478897812,0.253140871592466,0.733,0.679,1
"Wac",0.177586833092313,0.265814701627577,0.433,0.302,1
"Gimap3",0.179143736901363,0.255432683100455,0.467,0.377,1
"Rpl15",0.179914339318284,-0.252748067184867,0.933,1,1
"Dusp1",0.181657834186781,0.531523241759696,0.433,0.321,1
"Arl6ip5",0.181949573493457,0.312016211466823,0.467,0.358,1
"S100a6",0.183192673093146,-0.383061745638824,0.633,0.774,1
"Gramd3",0.184252885411481,-0.263859038631832,0.067,0.17,1
"Ubr5",0.184418633205047,0.258093664563524,0.333,0.208,1
"Atp6v1h",0.184499413507437,0.259150971346566,0.267,0.151,1
"Ascc3",0.186394081674253,0.315138929224723,0.4,0.283,1
"Nfil3",0.18728104126128,0.271691267964246,0.233,0.132,1
"Ubald2",0.190578267492478,0.255432683100455,0.433,0.302,1
"Nmt2",0.192201402654428,-0.263859038631832,0.1,0.208,1
"Itpkb",0.193014678608836,0.342376260379865,0.533,0.472,1
"Arhgef3",0.199592025048171,0.256245240171155,0.333,0.208,1
"Fryl",0.202642550356137,0.252187023596802,0.567,0.415,1
"Wipf1",0.203669601303913,-0.341241569944197,0.3,0.415,1
"Dynll1",0.206444075224925,-0.256972653046592,0.367,0.491,1
"Baz2b",0.206796410230414,0.265814701627577,0.4,0.283,1
"Ifit2",0.211517778714866,0.37122694151516,0.133,0.057,1
"Pfdn5",0.213817685738349,-0.258041712036518,0.733,0.811,1
"Nr4a3",0.215200614549476,0.369650512612116,0.3,0.189,1
"Mgat5",0.218027242583821,0.345691849408023,0.633,0.585,1
"Tln1",0.221129190305743,-0.263034405833794,0.6,0.642,1
"Rac2",0.225563282384797,-0.310675820257142,0.7,0.774,1
"Itga2",0.232923473294848,0.280461477591978,0.233,0.132,1
"Ppm1h",0.235086168740892,0.275061489849388,0.433,0.34,1
"Ppp1r15a",0.236109584142662,0.262539569594716,0.467,0.34,1
"Bcl2",0.238645234022083,0.261602450340662,0.567,0.509,1
"Aff3",0.245693725349555,0.451080249204375,0.467,0.415,1
"Arid1b",0.246832668550247,0.262539569594716,0.433,0.321,1
"Stat4",0.247013430941583,0.27454150604816,0.7,0.566,1
"Ppig",0.249146089565096,-0.281331858674997,0.133,0.226,1
"Zfand3",0.251565238709496,-0.268607353529996,0.267,0.358,1
"Drap1",0.255859067503746,0.288155869381979,0.333,0.245,1
"Chst11",0.277987620204782,0.298608824302238,0.5,0.377,1
"Azin1",0.279101263598552,0.320600868445192,0.167,0.094,1
"Peak1",0.287216387452417,0.270337260318271,0.6,0.547,1
"Lrmda",0.290385206961764,0.285698125958125,0.5,0.415,1
"Hsph1",0.291414283612309,0.357629338114438,0.5,0.434,1
"Rap1a",0.291748548257142,0.275061489849388,0.367,0.283,1
"Arhgap26",0.293709240686741,0.33199177823206,0.433,0.377,1
"Mapre2",0.296841744958773,0.363822905431897,0.467,0.396,1
"Pik3ap1",0.300476532285585,-0.280849755064533,0.3,0.396,1
"Cab39",0.301167245686835,-0.254918994278618,0.233,0.321,1
"Vps37b",0.301985504862669,0.254329564626253,0.8,0.623,1
"Ddx24",0.305206720743746,0.290515142255901,0.3,0.226,1
"Arhgdib",0.331885904770976,0.261071364363419,0.767,0.811,1
"Sik3",0.341010670915783,0.308579858017892,0.533,0.453,1
"Iqgap1",0.34376104767123,0.282933963271499,0.667,0.604,1
"Bcl2l11",0.346145431544926,0.411154064791615,0.533,0.491,1
"Nabp1",0.35521572713964,0.303971422735328,0.467,0.377,1
"Crip1",0.362331956312286,-0.277002224005846,0.633,0.642,1
